url,element_index,element_role,element_name,announcement,html_snippet,is_accessible,wcag_violations,wcag_passes,capture_mode,timestamp
https://nodejs.org/,144,InlineTextBox, and Node.js contributors. All rights reserved. The ,and Node.js contributors. All rights reserved. The  InlineTextBox,,True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,145,StaticText,OpenJS Foundation,OpenJS Foundation StaticText,OpenJS Foundation,True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,146,InlineTextBox, has registered trademarks and uses trademarks. For a list of ,has registered trademarks and uses trademarks. For a list of  InlineTextBox,,True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,147,InlineTextBox,trademarks of the ,trademarks of the  InlineTextBox,,True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,148,StaticText,OpenJS Foundation,OpenJS Foundation StaticText,OpenJS Foundation,True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,149,InlineTextBox,", please see our ",", please see our  InlineTextBox",,True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,150,StaticText,Trademark Policy,Trademark Policy StaticText,Trademark Policy,True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,151,InlineTextBox, and ,and  InlineTextBox,,True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,152,StaticText,Trademark List,Trademark List StaticText,Trademark List,True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,153,InlineTextBox,. Trademarks and logos not indicated on the ,. Trademarks and logos not indicated on the  InlineTextBox,,True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,154,StaticText,list of OpenJS Foundation trademarks,list of OpenJS Foundation trademarks StaticText,list of OpenJS Foundation trademarks,True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,155,InlineTextBox, are trademarks™ or registered® trademarks of their respective holders. Use of them does not imply any affiliation with or endorsement by them.,are trademarks™ or registered® trademarks of their respective holders. Use of them does not imply any affiliation with or endorsement by them. InlineTextBox,,True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,156,StaticText,OpenJS Foundation,OpenJS Foundation StaticText,OpenJS Foundation,True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,157,StaticText,AI Coding Assistants Policy,AI Coding Assistants Policy StaticText,AI Coding Assistants Policy,True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,158,StaticText,Bylaws,Bylaws StaticText,Bylaws,True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,159,StaticText,Code of Conduct,Code of Conduct StaticText,Code of Conduct,True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,160,StaticText,Cookie Policy,Cookie Policy StaticText,Cookie Policy,True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,161,StaticText,Privacy Policy,Privacy Policy StaticText,Privacy Policy,True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,162,StaticText,Security Policy,Security Policy StaticText,Security Policy,True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,163,StaticText,Terms of Use,Terms of Use StaticText,Terms of Use,True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,164,StaticText,Trademark List,Trademark List StaticText,Trademark List,True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,165,StaticText,Trademark Policy,Trademark Policy StaticText,Trademark Policy,True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,166,InlineTextBox,Start typing...,Start typing... InlineTextBox,,True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,167,InlineTextBox,Run JavaScript ,Run JavaScript  InlineTextBox,,True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,168,InlineTextBox,Everywhere,Everywhere InlineTextBox,,True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,169,InlineTextBox,"Node.js® is a free, open-source, cross-platform ","Node.js® is a free, open-source, cross-platform  InlineTextBox",,True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,170,InlineTextBox,JavaScript runtime environment that lets ,JavaScript runtime environment that lets  InlineTextBox,,True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,171,InlineTextBox,"developers create servers, web apps, command ","developers create servers, web apps, command  InlineTextBox",,True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,172,InlineTextBox,line tools and scripts.,line tools and scripts. InlineTextBox,,True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,173,InlineTextBox,Get Node.js®,Get Node.js® InlineTextBox,,True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,174,InlineTextBox,Get security support,Get security support InlineTextBox,,True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,175,InlineTextBox,"
",InlineTextBox,,True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,176,InlineTextBox,for EOL Node.js versions,for EOL Node.js versions InlineTextBox,,True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,177,StaticText,Cloudflare,Cloudflare StaticText,,True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,178,InlineTextBox,Cloudflare,Cloudflare InlineTextBox,,True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,179,StaticText,NodeSource,NodeSource StaticText,,True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,180,InlineTextBox,NodeSource,NodeSource InlineTextBox,,True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,181,StaticText,Microsoft Azure,Microsoft Azure StaticText,,True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,182,InlineTextBox,Microsoft Azure,Microsoft Azure InlineTextBox,,True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,183,StaticText,HeroDevs,HeroDevs StaticText,,True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,184,InlineTextBox,HeroDevs,HeroDevs InlineTextBox,,True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,185,StaticText,Vercel,Vercel StaticText,,True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,186,InlineTextBox,Vercel,Vercel InlineTextBox,,True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,187,StaticText,Codemod,Codemod StaticText,,True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,188,InlineTextBox,Codemod,Codemod InlineTextBox,,True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,189,InlineTextBox,and more,and more InlineTextBox,,True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,190,StaticText,Create an HTTP Server,Create an HTTP Server StaticText,Create an HTTP Server,True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,191,StaticText,Write Tests,Write Tests StaticText,Write Tests,True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,192,StaticText,Read and Hash a File,Read and Hash a File StaticText,Read and Hash a File,True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,193,StaticText,Streams Pipeline,Streams Pipeline StaticText,Streams Pipeline,True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,194,StaticText,Work with Threads,Work with Threads StaticText,Work with Threads,True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,195,code,,unlabeled code,"<code><span class=""line""><span style=""color:#707e99"">// server.mjs</span></span>
<span class=""line""><span style=""color:#81A1C1"">import</span><span style=""color:#ECEFF4""> {</span><span style=""color:#8FBCBB""> </span><span style=""color:#8FBCBB""><button data-state=""closed"" class=""twoslash-hover"">createServer</button></span><span style=""color:#ECEFF4""> }</span><span style=""color:#81A1C1""> from</span><span style=""color:#ECEFF4""> '</span><span style=""color:#A3BE8C"">node:http</span><span style=""color:#E...",True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,196,InlineTextBox,JavaScript,JavaScript InlineTextBox,,True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,197,StaticText,Copy to clipboard,Copy to clipboard StaticText,Copy to clipboard,True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,198,InlineTextBox,Learn more what Node.js is able to offer with our ,Learn more what Node.js is able to offer with our  InlineTextBox,,True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,199,StaticText,Learning materials,Learning materials StaticText,Learning materials,True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,200,InlineTextBox,.,. InlineTextBox,,True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,201,InlineTextBox,OpenJS Foundation,OpenJS Foundation InlineTextBox,,True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,202,InlineTextBox,OpenJS Foundation,OpenJS Foundation InlineTextBox,,True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,203,InlineTextBox,OpenJS Foundation,OpenJS Foundation InlineTextBox,,True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,204,InlineTextBox,Trademark Policy,Trademark Policy InlineTextBox,,True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,205,InlineTextBox,Trademark List,Trademark List InlineTextBox,,True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,206,InlineTextBox,list of OpenJS Foundation ,list of OpenJS Foundation  InlineTextBox,,True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,207,InlineTextBox,trademarks,trademarks InlineTextBox,,True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,208,InlineTextBox,OpenJS Foundation,OpenJS Foundation InlineTextBox,,True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,209,InlineTextBox,AI Coding Assistants Policy,AI Coding Assistants Policy InlineTextBox,,True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,210,InlineTextBox,Bylaws,Bylaws InlineTextBox,,True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,211,InlineTextBox,Code of Conduct,Code of Conduct InlineTextBox,,True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,212,InlineTextBox,Cookie Policy,Cookie Policy InlineTextBox,,True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,213,InlineTextBox,Privacy Policy,Privacy Policy InlineTextBox,,True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,214,InlineTextBox,Security Policy,Security Policy InlineTextBox,,True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,215,InlineTextBox,Terms of Use,Terms of Use InlineTextBox,,True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,216,InlineTextBox,Trademark List,Trademark List InlineTextBox,,True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,217,InlineTextBox,Trademark Policy,Trademark Policy InlineTextBox,,True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,218,InlineTextBox,Cloudflare,Cloudflare InlineTextBox,,True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,219,InlineTextBox,NodeSource,NodeSource InlineTextBox,,True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,220,InlineTextBox,Microsoft Azure,Microsoft Azure InlineTextBox,,True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,221,InlineTextBox,HeroDevs,HeroDevs InlineTextBox,,True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,222,InlineTextBox,Vercel,Vercel InlineTextBox,,True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,223,InlineTextBox,Codemod,Codemod InlineTextBox,,True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,224,InlineTextBox,Create an HTTP Server,Create an HTTP Server InlineTextBox,,True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,225,InlineTextBox,Write Tests,Write Tests InlineTextBox,,True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,226,InlineTextBox,Read and Hash a File,Read and Hash a File InlineTextBox,,True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,227,InlineTextBox,Streams Pipeline,Streams Pipeline InlineTextBox,,True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,228,InlineTextBox,Work with Threads,Work with Threads InlineTextBox,,True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,229,generic,,unlabeled generic,<::before></::before>,True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,230,StaticText,// server.mjs,// server.mjs StaticText,// server.mjs,True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,231,generic,,unlabeled generic,<::after></::after>,True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,232,generic,,unlabeled generic,<::before></::before>,True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,233,StaticText,import,import StaticText,import,True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,234,StaticText, {,{ StaticText, {,True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,235,StaticText, ,StaticText, ,True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,236,button,createServer,createServer button,"<button data-state=""closed"" class=""twoslash-hover"">createServer</button>",True,None,"WCAG 4.1.2: Name, Role, Value",browse,2026-04-17T10:09:43.459127
https://nodejs.org/,237,StaticText, },} StaticText, },True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,238,StaticText, from,from StaticText, from,True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,239,StaticText, ',' StaticText, ',True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,240,StaticText,node:http,node:http StaticText,node:http,True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,241,StaticText,',' StaticText,',True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,242,StaticText,;,; StaticText,;,True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,243,generic,,unlabeled generic,<::after></::after>,True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,244,generic,,unlabeled generic,<::before></::before>,True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,245,generic,,unlabeled generic,<::after></::after>,True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,246,generic,,unlabeled generic,<::before></::before>,True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,247,StaticText,const,const StaticText,const,True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,248,StaticText, ,StaticText, ,True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,249,button,server,server button,"<button data-state=""closed"" class=""twoslash-hover"">server</button>",True,None,"WCAG 4.1.2: Name, Role, Value",browse,2026-04-17T10:09:43.459127
https://nodejs.org/,250,StaticText, =,= StaticText, =,True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,251,StaticText, ,StaticText, ,True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,252,button,createServer,createServer button,"<button data-state=""closed"" class=""twoslash-hover"">createServer</button>",True,None,"WCAG 4.1.2: Name, Role, Value",browse,2026-04-17T10:09:43.459127
https://nodejs.org/,253,StaticText,(,( StaticText,(,True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,254,StaticText,(,( StaticText,(,True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,255,button,req,req button,"<button data-state=""closed"" class=""twoslash-hover"">req</button>",True,None,"WCAG 4.1.2: Name, Role, Value",browse,2026-04-17T10:09:43.459127
https://nodejs.org/,256,StaticText,",",", StaticText",",",True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,257,StaticText, ,StaticText, ,True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,258,button,res,res button,"<button data-state=""closed"" class=""twoslash-hover"">res</button>",True,None,"WCAG 4.1.2: Name, Role, Value",browse,2026-04-17T10:09:43.459127
https://nodejs.org/,259,StaticText,),) StaticText,),True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,260,StaticText, =>,=> StaticText, =&gt;,True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,261,StaticText, {,{ StaticText, {,True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,262,generic,,unlabeled generic,<::after></::after>,True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,263,generic,,unlabeled generic,<::before></::before>,True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,264,StaticText,  ,StaticText,  ,True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,265,button,res,res button,"<button data-state=""closed"" class=""twoslash-hover"">res</button>",True,None,"WCAG 4.1.2: Name, Role, Value",browse,2026-04-17T10:09:43.459127
https://nodejs.org/,266,StaticText,.,. StaticText,.,True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,267,button,writeHead,writeHead button,"<button data-state=""closed"" class=""twoslash-hover"">writeHead</button>",True,None,"WCAG 4.1.2: Name, Role, Value",browse,2026-04-17T10:09:43.459127
https://nodejs.org/,268,StaticText,(,( StaticText,(,True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,269,StaticText,200,200 StaticText,200,True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,270,StaticText,",",", StaticText",",",True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,271,StaticText, {,{ StaticText, {,True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,272,StaticText, ',' StaticText, ',True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,273,StaticText,Content-Type,Content-Type StaticText,Content-Type,True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,274,StaticText,',' StaticText,',True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,275,StaticText,:,: StaticText,:,True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,276,StaticText, ',' StaticText, ',True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,277,StaticText,text/plain,text/plain StaticText,text/plain,True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,278,StaticText,',' StaticText,',True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,279,StaticText, },} StaticText, },True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,280,StaticText,),) StaticText,),True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,281,StaticText,;,; StaticText,;,True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,282,generic,,unlabeled generic,<::after></::after>,True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,283,generic,,unlabeled generic,<::before></::before>,True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,284,StaticText,  ,StaticText,  ,True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,285,button,res,res button,"<button data-state=""closed"" class=""twoslash-hover"">res</button>",True,None,"WCAG 4.1.2: Name, Role, Value",browse,2026-04-17T10:09:43.459127
https://nodejs.org/,286,StaticText,.,. StaticText,.,True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,287,button,end,end button,"<button data-state=""closed"" class=""twoslash-hover"">end</button>",True,None,"WCAG 4.1.2: Name, Role, Value",browse,2026-04-17T10:09:43.459127
https://nodejs.org/,288,StaticText,(,( StaticText,(,True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,289,StaticText,',' StaticText,',True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,290,StaticText,Hello World!,Hello World! StaticText,Hello World!,True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,291,StaticText,\n,\n StaticText,\n,True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,292,StaticText,',' StaticText,',True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,293,StaticText,),) StaticText,),True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,294,StaticText,;,; StaticText,;,True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,295,generic,,unlabeled generic,<::after></::after>,True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,296,generic,,unlabeled generic,<::before></::before>,True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,297,StaticText,},} StaticText,},True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,298,StaticText,),) StaticText,),True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,299,StaticText,;,; StaticText,;,True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,300,generic,,unlabeled generic,<::after></::after>,True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,301,generic,,unlabeled generic,<::before></::before>,True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,302,generic,,unlabeled generic,<::after></::after>,True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,303,generic,,unlabeled generic,<::before></::before>,True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,304,StaticText,// starts a simple http server locally on port 3000,// starts a simple http server locally on port 3000 StaticText,// starts a simple http server locally on port 3000,True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,305,generic,,unlabeled generic,<::after></::after>,True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,306,generic,,unlabeled generic,<::before></::before>,True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,307,button,server,server button,"<button data-state=""closed"" class=""twoslash-hover"">server</button>",True,None,"WCAG 4.1.2: Name, Role, Value",browse,2026-04-17T10:09:43.459127
https://nodejs.org/,308,StaticText,.,. StaticText,.,True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,309,button,listen,listen button,"<button data-state=""closed"" class=""twoslash-hover"">listen</button>",True,None,"WCAG 4.1.2: Name, Role, Value",browse,2026-04-17T10:09:43.459127
https://nodejs.org/,310,StaticText,(,( StaticText,(,True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,311,StaticText,3000,3000 StaticText,3000,True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,312,StaticText,",",", StaticText",",",True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,313,StaticText, ',' StaticText, ',True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,314,StaticText,127.0.0.1,127.0.0.1 StaticText,127.0.0.1,True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,315,StaticText,',' StaticText,',True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,316,StaticText,",",", StaticText",",",True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,317,StaticText, (),() StaticText, (),True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,318,StaticText, =>,=> StaticText, =&gt;,True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,319,StaticText, {,{ StaticText, {,True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,320,generic,,unlabeled generic,<::after></::after>,True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,321,generic,,unlabeled generic,<::before></::before>,True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,322,StaticText,  ,StaticText,  ,True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,323,button,console,console button,"<button data-state=""closed"" class=""twoslash-hover"">console</button>",True,None,"WCAG 4.1.2: Name, Role, Value",browse,2026-04-17T10:09:43.459127
https://nodejs.org/,324,StaticText,.,. StaticText,.,True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,325,button,log,log button,"<button data-state=""closed"" class=""twoslash-hover"">log</button>",True,None,"WCAG 4.1.2: Name, Role, Value",browse,2026-04-17T10:09:43.459127
https://nodejs.org/,326,StaticText,(,( StaticText,(,True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,327,StaticText,',' StaticText,',True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,328,StaticText,Listening on 127.0.0.1:3000,Listening on 127.0.0.1:3000 StaticText,Listening on 127.0.0.1:3000,True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,329,StaticText,',' StaticText,',True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,330,StaticText,),) StaticText,),True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,331,StaticText,;,; StaticText,;,True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,332,generic,,unlabeled generic,<::after></::after>,True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,333,generic,,unlabeled generic,<::before></::before>,True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,334,StaticText,},} StaticText,},True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,335,StaticText,),) StaticText,),True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,336,StaticText,;,; StaticText,;,True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,337,generic,,unlabeled generic,<::after></::after>,True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,338,generic,,unlabeled generic,<::before></::before>,True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,339,generic,,unlabeled generic,<::after></::after>,True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,340,generic,,unlabeled generic,<::before></::before>,True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,341,StaticText,// run with `node server.mjs`,// run with `node server.mjs` StaticText,// run with `node server.mjs`,True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,342,generic,,unlabeled generic,<::after></::after>,True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,343,InlineTextBox,Copy to clipboard,Copy to clipboard InlineTextBox,,True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,344,InlineTextBox,Learning materials,Learning materials InlineTextBox,,True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,345,InlineTextBox,// server.mjs,// server.mjs InlineTextBox,,True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,346,StaticText,1,1 StaticText,,True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,347,InlineTextBox,1,1 InlineTextBox,,True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,348,InlineTextBox,import,import InlineTextBox,,True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,349,InlineTextBox, {,{ InlineTextBox,,True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,350,InlineTextBox, ,InlineTextBox,,True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,351,StaticText,createServer,createServer StaticText,createServer,True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,352,InlineTextBox, },} InlineTextBox,,True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,353,InlineTextBox, from,from InlineTextBox,,True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,354,InlineTextBox, ',' InlineTextBox,,True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,355,InlineTextBox,node:http,node:http InlineTextBox,,True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,356,InlineTextBox,',' InlineTextBox,,True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,357,InlineTextBox,;,; InlineTextBox,,True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,358,StaticText,2,2 StaticText,,True,None,None,browse,2026-04-17T10:09:43.459127
